计算机	专业或业务能力
Shell编程	计算机与互联网应用能力
责任感	工程职业道德
服务意识	分析能力
团队合作意识	团队协作能力
问题分析	分析能力
解决能力	问题解决能力
沟通能力	人际交往能力
沟通协作	团队协作能力
计算机	专业或业务能力
电子	专业或业务能力
通信	专业或业务能力
C/C++	计算机与互联网应用能力
JAVA	计算机与互联网应用能力
代码架构能力	专业或业务能力
图形渲染开发经验	专业或业务能力
团队合作	团队协作能力
沟通能力	人际交往能力
学习能力	自学能力
解决问题能力	问题解决能力
Linux	计算机与互联网应用能力
JAVA	计算机与互联网应用能力
python	计算机与互联网应用能力
沟通能力	人际交往能力
协作精神	团队协作能力
C/C++编程	计算机与互联网应用能力
网络编程	计算机与互联网应用能力
激情	自学能力
创造力	自学能力
学习能力	自学能力
沟通能力	人际交往能力
团队合作能力	团队协作能力
分析问题	分析能力
解决问题的能力	问题解决能力
求知欲	自学能力
技术领悟能力	分析能力
C++	计算机与互联网应用能力
技术攻关能力	自学能力
自驱力	自学能力
主动学习的能力	自学能力
独立解决问题能力	问题解决能力
逻辑思维能力	分析能力
逻辑思维能力	分析能力
3D引擎开发经验	专业或业务能力
软件开发语言	计算机与互联网应用能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
Go	计算机与互联网应用能力
分析能力	分析能力
定位问题	分析能力
解决问题	问题解决能力
沟通能力	人际交往能力
软件开发	专业或业务能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
Go	计算机与互联网应用能力
C/C++编程	计算机与互联网应用能力
网络编程	计算机与互联网应用能力
激情	自学能力
创造力	自学能力
学习能力	自学能力
沟通能力	人际交往能力
团队合作能力	团队协作能力
分析问题	分析能力
解决问题的能力	问题解决能力
求知欲	自学能力
技术领悟能力	分析能力
测试工作	专业或业务能力
沟通能力	人际交往能力
抗压能力	情绪管理能力
解决问题	问题解决能力
脚本开发经验	专业或业务能力
学习能力	自学能力
计算机	专业或业务能力
软件	专业或业务能力
计算机	专业或业务能力
软件开发	专业或业务能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
编程语言	计算机与互联网应用能力
团队合作精神	团队协作能力
协调	团队协作能力
推动解决能力	问题解决能力
抗压能力	情绪管理能力
理工科	专业或业务能力
计算机	专业或业务能力
医护	专业或业务能力
团队合作	团队协作能力
测试工作	专业或业务能力
沟通能力	人际交往能力
抗压能力	情绪管理能力
解决问题	问题解决能力
脚本开发经验	专业或业务能力
学习能力	自学能力
计算机	专业或业务能力
C/C++	计算机与互联网应用能力
Java	计算机与互联网应用能力
Python	计算机与互联网应用能力
机器学习	专业或业务能力
强化学习	专业或业务能力
深度学习	专业或业务能力
动手	自学能力
快速学习能力	自学能力
责任心	工程职业道德
沟通能力	人际交往能力
计算机基	专业或业务能力
沟通能力	人际交往能力
表述能力	人际交往能力
团队合作能力	团队协作能力
责任心	工程职业道德
团队合作能力	团队协作能力
沟通能力	人际交往能力
计算机	专业或业务能力
互联网业务开发	专业或业务能力
逻辑思维能力	分析能力
沟通能力	人际交往能力
C/C++	计算机与互联网应用能力
网络开发	专业或业务能力
计算机	专业或业务能力
主见	自学能力
自驱力	自学能力
主动思考	分析能力
逻辑性强	分析能力
学习能力	自学能力
创造	问题解决能力
解决问题	问题解决能力
执行力	实干与执行能力
计算机	专业或业务能力
软件	专业或业务能力
计算机	专业或业务能力
软件技术基础	专业或业务能力
团队合作精神	团队协作能力
协调沟通	团队协作能力
推动解决能力	问题解决能力
计算机	专业或业务能力
计算机	专业或业务能力
Unix	计算机与互联网应用能力
Linu	计算机与互联网应用能力
沟通能力	人际交往能力
团队合作精神	团队协作能力
计算机	专业或业务能力
Node	计算机与互联网应用能力
沟通能力	人际交往能力
团队协作能力	团队协作能力
学习能力	自学能力
思考	自学能力
计算机	专业或业务能力
数学	专业或业务能力
统计	专业或业务能力
数据研发	专业或业务能力
脚本语言	计算机与互联网应用能力
思维清晰	分析能力
逻辑性	分析能力
沟通表达能力	人际交往能力
团队合作意识	团队协作能力
计算机	专业或业务能力
软件工程	专业或业务能力
iOS	专业或业务能力
Mac开发	专业或业务能力
编程基本功	计算机与互联网应用能力
面向对象	专业或业务能力
思路严谨	分析能力
分析解决问题能力	分析能力
积极	工程职业道德
学习思考	自学能力
责任心	工程职业道德
沟通协作能力	团队协作能力
抗压能力	情绪管理能力
主人翁意识	自学能力
C++开发经验	专业或业务能力
游戏开发经验	专业或业务能力
C++	计算机与互联网应用能力
脚本语言	计算机与互联网应用能力
沟通能力	人际交往能力
学习能力	自学能力
分析问题	分析能力
解决问题	问题解决能力
计算机	专业或业务能力
通信	专业或业务能力
Linu	专业或业务能力
Java	计算机与互联网应用能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
求知欲	自学能力
技术领悟能力	分析能力
上进心	自学能力
责任感	工程职业道德
逻辑思维	分析能力
语言表达	分析能力
沟通力	人际交往能力
团队协作精神	团队协作能力
Android	计算机与互联网应用能力
开发经验	专业或业务能力
分析解决问题能力	分析能力
积极主动	工程职业道德
责任心	工程职业道德
软件开发	专业或业务能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
Go	计算机与互联网应用能力
互联网产品开发	专业或业务能力
分析	分析能力
研究	分析能力
解决问题能力	问题解决能力
抗压能力	情绪管理能力
数据分析能力	分析能力
计算机	专业或业务能力
软件	专业或业务能力
地理信息	专业或业务能力
C++语言	计算机与互联网应用能力
编程习惯	计算机与互联网应用能力
计算机	专业或业务能力
C/C++	计算机与互联网应用能力
脚本语言	计算机与互联网应用能力
学习能力	自学能力
团队协作能力	团队协作能力
敬业精神	工程职业道德
游戏引擎	专业或业务能力
渲染开发经	专业或业务能力
数学	专业或业务能力
沟通协作	人际交往能力
学习能力	自学能力
计算机科学	专业或业务能力
沟通	人际交往能力
C/C++	计算机与互联网应用能力
机器学	专业或业务能力
游戏引擎	专业或业务能力
渲染引擎开发	专业或业务能力
c++	计算机与互联网应用能力
数学	专业或业务能力
图形学	专业或业务能力
源码阅读	计算机与互联网应用能力
团队协作	团队协作能力
责任心	工程职业道德
前瞻性	分析能力
计算机科学	专业或业务能力
图形学	专业或业务能力
沟通	人际交往能力
C/C++	计算机与互联网应用能力
微电子	专业或业务能力
计算机	专业或业务能力
通信	专业或业务能力
电子	专业或业务能力
C++	计算机与互联网应用能力
自我驱动	自学能力
沟通	人际交往能力
工程	专业或业务能力
电气	专业或业务能力
暖通	专业或业务能力
自动化	专业或业务能力
组织	领导力
跨团队工作能力	团队协作能力
积极主动	工程职业道德
严谨认真	工程职业道德
制冷暖通	专业或业务能力
Auto	计算机与互联网应用能力
团队合作精神	团队协作能力
沟通能力	人际交往能力
团队合作精神	团队协作能力
前端开发	专业或业务能力
沟通能力	人际交往能力
团队协作精神	团队协作能力
分析解决问题能力	分析能力
独立	问题解决能力
责任心	工程职业道德
思路清晰	分析能力
对外沟通	人际交往能力
团队协作能	团队协作能力
主动	工程职业道德
好学	自学能力
抗压能力	情绪管理能力
py	计算机与互联网应用能力
网络通信	专业或业务能力
深度学习	专业或业务能力
C++开发	计算机与互联网应用能力
分析解决问题能力	分析能力
独立	问题解决能力
责任心	工程职业道德
思路清晰	分析能力
对外沟通	人际交往能力
团队协作能力	团队协作能力
沟通协调	团队协作能力
项目管理能力	领导力
数据运营	专业或业务能力
互联网	专业或业务能力
数学	专业或业务能力
统计学	专业或业务能力
计算机	专业或业务能力
数据敏感度	分析能力
沟通协作	团队协作能力
责任心	工程职业道德
团队合作精神	团队协作能力
执行力	分析能力
团队协作力	团队协作能力
沟通表达力	人际交往能力
分析	分析能力
逻辑能力	分析能力
计算机	专业或业务能力
逻辑思维能力	分析能力
分析	分析能力
沟通能力	人际交往能力
责任心	工程职业道德
计算机	专业或业务能力
统计	专业或业务能力
Hiv	计算机与互联网应用能力
Python	计算机与互联网应用能力
学习能力	自学能力
业务理解能力	分析能力
沟通协调	团队协作能力
团队合作精神	团队协作能力
分享精神	自学能力
游戏开发经验	专业或业务能力
C#	计算机与互联网应用能力
C++	计算机与互联网应用能力
Unity	计算机与互联网应用能力
团队协作能力	团队协作能力
沟通	人际交往能力
计算机	专业或业务能力
软件	专业或业务能力
通信	专业或业务能力
C++	计算机与互联网应用能力
Go编程	计算机与互联网应用能力
思考	分析能力
沟通交流能力	人际交往能力
主人翁心	工程职业道德
责任心	工程职业道德
沟通能力	人际交往能力
团队合作精神	团队协作能力
独立	实干与执行能力
综合分析问题	分析能力
解决问题的能力	问题解决能力
计算机	专业或业务能力
python	计算机与互联网应用能力
Java	计算机与互联网应用能力
gol	计算机与互联网应用能力
创新性思维	自学能力
主动学习	自学能力
团队领导能力	团队协作能力
管理能力	领导力
团队建设经验	领导力
跨团队沟通	团队协作能力
协作	团队协作能力
责任感	工程职业道德
大局观	分析能力
沟通	人际交往能力
表达	人际交往能力
协作能力	团队协作能力
C/C++	计算机与互联网应用能力
团队协作能力	团队协作能力
沟通	人际交往能力
分析解决问题能力	分析能力
责任心	工程职业道德
自我管理	专业或业务能力
抽象能力	分析能力
数据敏感度	分析能力
分析能力	分析能力
质量管理能力	专业或业务能力
软件工程	专业或业务能力
通信	专业或业务能力
计算机	专业或业务能力
逻辑思维清晰	分析能力
沟通协调	人际交往能力
服务意识	分析能力
项目管理经验	专业或业务能力
责任心	工程职业道德
积极主动	工程职业道德
抗压能力	情绪管理能力
独立分析	分析能力
解决问题	问题解决能力
深度学习	专业或业务能力
多媒体处理	专业或业务能力
英文阅读能力	计算机与互联网应用能力
沟通交流	人际交往能力
积极主动	工程职业道德
团队协作能力	团队协作能力
深度学习	专业或业务能力
多媒体处理	专业或业务能力
英文阅读能力	计算机与互联网应用能力
沟通交流	人际交往能力
积极主动	工程职业道德
团队协作能力	团队协作能力
深度学习	专业或业务能力
多媒体处理	专业或业务能力
英文阅读能力	计算机与互联网应用能力
沟通交流	人际交往能力
积极主动	工程职业道德
团队协作能力	团队协作能力
C/C++	计算机与互联网应用能力
Java	计算机与互联网应用能力
学习能力	自学能力
沟通能力	人际交往能力
分析解决问题能力	分析能力
责任心	工程职业道德
Androi	专业或业务能力
语音交互产品开发经验	专业或业务能力
工程化	专业或业务能力
计算机	专业或业务能力
测试开	专业或业务能力
C/C++	计算机与互联网应用能力
Java	计算机与互联网应用能力
Python	计算机与互联网应用能力
团队合作精神	团队协作能力
协调沟通	团队协作能力
抗压能力	情绪管理能力
激情	自学能力
计算机	专业或业务能力
学习能力	自学能力
沟通能力	人际交往能力
团队合作意识	团队协作能力
责任心	工程职业道德
主动性	工程职业道德
Go语言	计算机与互联网应用能力
逻辑思维清晰	分析能力
沟通表达能力	人际交往能力
推动执行能力	分析能力
团队合作精神	团队协作能力
团队协助意识	团队协作能力
沟通表达能力	人际交往能力
自学能力	自学能力
激情	自学能力
C#	计算机与互联网应用能力
lua	计算机与互联网应用能力
C/C++	计算机与互联网应用能力
学习能力	自学能力
问题分析解决能力	问题解决能力
团队协作	团队协作能力
Geek精神	计算机与互联网应用能力
游戏开发经验	专业或业务能力
C#	计算机与互联网应用能力
C++	计算机与互联网应用能力
学习能力	自学能力
问题分析能力	分析能力
沟通	人际交往能力
责任心	工程职业道德
匠人精神	自学能力
学习能力	自学能力
沟通能力	人际交往能力
责任心	工程职业道德
计算机	专业或业务能力
通信	专业或业务能力
信号处理	专业或业务能力
Linux	计算机与互联网应用能力
C++11	计算机与互联网应用能力
脚本语言	计算机与互联网应用能力
产品意识	分析能力
团队协作能力	团队协作能力
沟通能力	人际交往能力
热情	自学能力
好奇心	创新能力
自驱性	自学能力
计算机	专业或业务能力
沟通能力	人际交往能力
表述能力	人际交往能力
团队合作能力	团队协作能力
C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
沟通协作	人际交往能力
团队意识	团队协作能力
技术好奇心	自学能力
逻辑思维	分析能力
规划能力	分析能力
3D图形学	专业或业务能力
数学	专业或业务能力
算法	专业或业务能力
沟通	人际交往能力
C++	计算机与互联网应用能力
lua	计算机与互联网应用能力
脚本语言	计算机与互联网应用能力
学习能力	自学能力
沟通	人际交往能力
3D图形学	专业或业务能力
数学和算法基础	专业或业务能力
沟通	人际交往能力
学习能力	自学能力
沟通	人际交往能力
Go	计算机与互联网应用能力
C++	计算机与互联网应用能力
项目开发经验	专业或业务能力
网络编程经验	专业或业务能力
分析	分析能力
解决问题能力	问题解决能力
沟通协作	团队协作能力
自驱力	自学能力
3D图形学	专业或业务能力
数学和算法基础	专业或业务能力
沟通	人际交往能力
软件设计	专业或业务能力
开发能力	专业或业务能力
Java	计算机与互联网应用能力
Python	计算机与互联网应用能力
Go	计算机与互联网应用能力
沟通能力	人际交往能力
团队协作意识	团队协作能力
C++语言	计算机与互联网应用能力
项目开发经验	专业或业务能力
分析解决问题能力	分析能力
沟通协作能力	团队协作能力
计算机	专业或业务能力
机器学习	专业或业务能力
强化学习	专业或业务能力
深度学习	专业或业务能力
C/C++	计算机与互联网应用能力
Java	计算机与互联网应用能力
Python	计算机与互联网应用能力
动手	自学能力
快速学习能力	自学能力
计算机图形学	专业或业务能力
三维计算机视觉	专业或业务能力
编程能力	计算机与互联网应用能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
Java	计算机与互联网应用能力
逻辑思维能力	分析能力
分析	分析能力
解决问题	问题解决能力
沟通表达能力	人际交往能力
团队协作能力	团队协作能力
计算机视觉	专业或业务能力
图形学	专业或业务能力
技术敏感度	分析能力
数学	专业或业务能力
C++语言	计算机与互联网应用能力
引擎开发经验	专业或业务能力
责任心	工程职业道德
学习能力	自学能力
沟通	人际交往能力
计算机科学	专业或业务能力
数据科学	专业或业务能力
机器学习	专业或业务能力
统计学	专业或业务能力
应用数学	专业或业务能力
数据洞察力	分析能力
严谨	分析能力
逻辑思维能力	分析能力
逻辑清晰	分析能力
人际交往能力	人际交往能力
跨团队沟通能力	团队协作能力
责任心	工程职业道德
专业精神	工程职业道德
游戏开发经验	专业或业务能力
C++	计算机与互联网应用能力
团队协作能力	团队协作能力
沟通	人际交往能力
踏实肯	工程职业道德
自我管理	专业或业务能力
推动能力	自学能力
机器学习	专业或业务能力
深度学习	专业或业务能力
编码能力	专业或业务能力
问题发现分析	分析能力
解决能力	问题解决能力
业务理解能力	分析能力
团队合作	团队协作能力
沟通能	团队协作能力
自驱力	自学能力
逻辑性	分析能力
结构性思维	分析能力
责任心	分析能力
学习能力	自学能力
激情	自学能力
分析	分析能力
解决问题的能力	问题解决能力
责任心	工程职业道德
敬业精神	工程职业道德
沟通	人际交往能力
团队协作能力	团队协作能力
C/C++	计算机与互联网应用能力
问题分析	问题解决能力
解决能力	问题解决能力
团队协作	团队协作能力
Geek精神	计算机与互联网应用能力
软件开发语言	计算机与互联网应用能力
C/C++	计算机与互联网应用能力
Python	计算机与互联网应用能力
Go	计算机与互联网应用能力
求知欲	自学能力
技术领悟能力	分析能力
上进心	自学能力
责任感	工程职业道德
逻辑思维	分析能力
语言表达	分析能力
沟通力	人际交往能力
团队协作精神	团队协作能力
成本管理	专业或业务能力
战略管理	专业或业务能力
数据洞察力	分析能力
严谨	分析能力
逻辑思维能力	分析能力
分析	分析能力
归纳	分析能力
解决问题	问题解决能力
跨团队合作经验	团队协作能力
积极主动	工程职业道德
C\C++	计算机与互联网应用能力
网络编程	计算机与互联网应用能力
计算机	专业或业务能力
数学	专业或业务能力
软件开发	专业或业务能力
架构设计	专业或业务能力
编程	计算机与互联网应用能力
MySQ	专业或业务能力
Mongo	专业或业务能力
分析解决问题能力	分析能力
独立	分析能力
团队协作能力	团队协作能力
表达能力	分析能力
思路清晰	分析能力
逻辑缜密	分析能力
生动形象	分析能力
敏感度	自学能力
好奇心	自学能力
财务管理	专业或业务能力
统计学	专业或业务能力
数学	专业或业务能力
计算机	专业或业务能力
Python	计算机与互联网应用能力
分析	分析能力
研究	分析能力
解决问题能力	问题解决能力
沟通表达	人际交往能力
团队协作	团队协作能力
项目管理能力	领导力
积极主动	工程职业道德
计算机	专业或业务能力
Python	计算机与互联网应用能力
C++	计算机与互联网应用能力
Java	计算机与互联网应用能力
分析	分析能力
研究	分析能力
解决问题能力	问题解决能力
沟通表达	人际交往能力
团队协作	团队协作能力
项目管理能力	领导力
积极主动	工程职业道德
分析	分析能力
研究	分析能力
解决问题能力	问题解决能力
沟通表达	人际交往能力
团队协作	团队协作能力
项目管理能力	领导力
积极主动	工程职业道德
计算机	专业或业务能力
分析	分析能力
解决问题能力	问题解决能力
沟通表达	人际交往能力
团队协作	团队协作能力
项目管理能力	领导力
积极主动	工程职业道德
计算机	专业或业务能力
C++	计算机与互联网应用能力
Java	计算机与互联网应用能力
逻辑思维能力	分析能力
谈判的	分析能力
团队合作	团队协作能力
计算机	专业或业务能力
测试开发	专业或业务能力
团队合作意识	团队协作能力
责任心	工程职业道德
内驱力	自学能力
抗压能力	情绪管理能力
沟通能力	人际交往能力
表达能力	口头表达能力
C/C++	计算机与互联网应用能力
计算机	专业或业务能力
通信	专业或业务能力
大数据研发经验	专业或业务能力
学习热情	自学能力
沟通	人际交往能力
思考	分析能力
团队合作	团队协作能力
抗压能力	情绪管理能力
主人翁意识	自学能力
计算机	专业或业务能力
运营管理的经验	专业或业务能力
沟通能力	人际交往能力
文档撰写能力	书面表达能力
数据分析	专业或业务能力
网络架构工作	专业或业务能力
沟通能力	人际交往能力
书面	书面表达能力
口头表达能力	计算机与互联网应用能力
文档撰写水平	书面表达能力
思维缜密	分析能力
逻辑性	分析能力
挑战精神	分析能力
前瞻性	分析能力
团队协作精神	团队协作能力
口语交流能力	计算机与互联网应用能力
计算机	专业或业务能力
运营管理经验	专业或业务能力
沟通协作	团队协作能力
数据库工作经验	专业或业务能力
Linux	计算机与互联网应用能力
Java	计算机与互联网应用能力
Pytho	计算机与互联网应用能力
编程风格	计算机与互联网应用能力
沟通技巧	人际交往能力
执行力	实干与执行能力
团队合作精神	团队协作能力
敬业精神	工程职业道德
抗压能力	情绪管理能力
服务意识	团队协作能力
团队协作能力	团队协作能力
数据库工作经验	专业或业务能力
Linux	计算机与互联网应用能力
Java	计算机与互联网应用能力
Pytho	计算机与互联网应用能力
编程风格	计算机与互联网应用能力
沟通技巧	人际交往能力
执行力	实干与执行能力
团队合作精神	团队协作能力
敬业精神	工程职业道德
抗压能力	情绪管理能力
服务意识	团队协作能力
团队协作能力	团队协作能力
计算机	专业或业务能力
Linux	专业或业务能力
Linux	计算机与互联网应用能力
脚本编写	计算机与互联网应用能力
表达	人际交往能力
沟通能力	人际交往能力
逻辑思考能力	分析能力
宏观业务分析能力	分析能力
前瞻性	分析能力
原则性	分析能力
互联网	专业或业务能力
用户洞察力	分析能力
思维活跃	分析能力
脑洞大	分析能力
创新能力	分析能力
文案撰写能力	书面表达能力
逻辑思维	分析能力
文字表述功底	计算机与互联网应用能力
团队协作能力	团队协作能力
计算机	专业或业务能力
计算机基础	计算机与互联网应用能力
分析解决问题能力	分析能力
独立	实干与执行能力
沟通表达能力	人际交往能力
自我驱动能力	自学能力
计算机	专业或业务能力
学习能力	自学能力
技术理解力	分析能力
语言组织能力	计算机与互联网应用能力
沟通能力	人际交往能力
推动能力	自学能力
主动积极	工程职业道德
合作意识	团队协作能力
沟通能力	人际交往能力
服务意识	问题解决能力
独立解决	问题解决能力
学习能力	自学能力
责任心	工程职业道德
沟通技巧	人际交往能力
团队合作精神	团队协作能力
计算机	专业或业务能力
安抚能力	问题解决能力
开发经验	专业或业务能力
Python	计算机与互联网应用能力
Go	计算机与互联网应用能力
学习能力	自学能力
沟通能力	人际交往能力
团队合作意识	团队协作能力
责任心	工程职业道德
主动性	工程职业道德
开发经	专业或业务能力
GO	计算机与互联网应用能力
MySql	计算机与互联网应用能力
学习能力	自学能力
沟通能力	人际交往能力
团队合作意识	团队协作能力
责任心	工程职业道德
主动性	工程职业道德
计算机	专业或业务能力
沟通协作	团队协作能力
计算机	专业或业务能力
开发	专业或业务能力
分析	分析能力
解决问题的能力	问题解决能力
责任心	工程职业道德
主动性	工程职业道德
计算机	专业或业务能力
开发	专业或业务能力
分析	分析能力
解决问题的能力	问题解决能力
责任心	工程职业道德
主动性	工程职业道德
计算机专	专业或业务能力
大数据开发	专业或业务能力
学习热情	自学能力
数学	专业或业务能力
统计	专业或业务能力
计算机	专业或业务能力
团队协作能力	团队协作能力
逻辑思维能力	分析能力
沟通能力	人际交往能力
责任感	工程职业道德
计算机	专业或业务能力
C++编程	计算机与互联网应用能力
分析解决问题的能力	分析能力
C++	计算机与互联网应用能力
C#语言	计算机与互联网应用能力
沟通	人际交往能力
计算机	专业或业务能力
开发	专业或业务能力
C/C++编程能力	计算机与互联网应用能力
编程风格	计算机与互联网应用能力
学习能力	自学能力
分析解决问题能力	分析能力
团队协作能力	团队协作能力
JAVA	计算机与互联网应用能力
深度学习	专业或业务能力
计算机	专业或业务能力
软件工程	专业或业务能力
Window	计算机与互联网应用能力
C++语言	计算机与互联网应用能力
编码风格	计算机与互联网应用能力
分析解决问题能力	分析能力
学习	自学能力
分享	自学能力
积极主动	工程职业道德
跨平台开发经验	专业或业务能力
音视频开发	专业或业务能力
计算机	专业或业务能力
开发	专业或业务能力
C/C++编程能力	计算机与互联网应用能力
编程风格	计算机与互联网应用能力
学习能力	自学能力
分析解决问题能力	分析能力
团队协作能力	团队协作能力
Objective-	计算机与互联网应用能力
深度学习	专业或业务能力
计算机	专业或业务能力
开发	专业或业务能力
C/C++编程能力	计算机与互联网应用能力
编程风格	计算机与互联网应用能力
学习能力	自学能力
分析解决问题能力	分析能力
团队协作能力	团队协作能力
深度学习	专业或业务能力
工程优化能力	专业或业务能力
KVM虚拟化技	专业或业务能力
Shell	计算机与互联网应用能力
Python语	计算机与互联网应用能力
脚本开发	计算机与互联网应用能力
沟通	人际交往能力
协作能力	团队协作能力
抗压能力	情绪管理能力
解决问题	问题解决能力
KVM虚拟化技	专业或业务能力
Shell	计算机与互联网应用能力
Python语	计算机与互联网应用能力
脚本开发	计算机与互联网应用能力
沟通	人际交往能力
协作能力	团队协作能力
抗压能力	情绪管理能力
解决问题	问题解决能力
C++	计算机与互联网应用能力
Lua	计算机与互联网应用能力
学习能力	自学能力
问题分析解决能力	问题解决能力
团队协作	团队协作能力
Geek精神	计算机与互联网应用能力
计算机	专业或业务能力
Linux	专业或业务能力
脚本编写能力	计算机与互联网应用能力
Linux	计算机与互联网应用能力
分析	分析能力
表达	口头表达能力
沟通能力	人际交往能力
逻辑思考能力	分析能力
计算机	专业或业务能力
应用数学	专业或业务能力
模式识别	专业或业务能力
人工智能	专业或业务能力
统计学	专业或业务能力
机器学习	专业或业务能力
数据挖掘	专业或业务能力
深度学习	专业或业务能力
强化学习	专业或业务能力
数据处理	专业或业务能力
编码能	计算机与互联网应用能力
计算机	专业或业务能力
计算机基础	专业或业务能力
学习能力	自学能力
编程能力	计算机与互联网应用能力
Linux	计算机与互联网应用能力
MySQL	计算机与互联网应用能力
计算机基础	专业或业务能力
学习能力	自学能力
计算机	专业或业务能力
沟通能力	分析能力
系统性思维	分析能力
文字功底	计算机与互联网应用能力
数据分析能力	专业或业务能力
沟通协作	团队协作能力
计算机	专业或业务能力
计算机	专业或业务能力
C/C++	计算机与互联网应用能力
网络安全	专业或业务能力
计算机	专业或业务能力
计算机	专业或业务能力
C/C++	计算机与互联网应用能力
网络安全	专业或业务能力
编程基础	计算机与互联网应用能力
算法	专业或业务能力
图形学	专业或业务能力
视觉艺术	专业或业务能力
引擎开发	专业或业务能力
游戏开发经验	专业或业务能力
责任心	工程职业道德
沟通	人际交往能力
团队合作精神	团队协作能力
自我驱动力	自学能力
面向对象开发	专业或业务能力
架构设计能力	专业或业务能力
安全合规开发意识	专业或业务能力
沟通	人际交往能力
合作	团队协作能力
抗压能力	情绪管理能力
计算机	专业或业务能力
机器学习	专业或业务能力
独立	自学能力
python	计算机与互联网应用能力
java	计算机与互联网应用能力
scala	计算机与互联网应用能力
C++	计算机与互联网应用能力
开发经验	专业或业务能力
自驱力	自学能力
思维活跃	分析能力
创新精神	自学能力
沟通	人际交往能力
表达能力	分析能力
思路清晰	分析能力
动手能力	分析能力
逻辑分析能力	分析能力
互联网开发	专业或业务能力
计算机	专业或业务能力
C/C++	计算机与互联网应用能力
分析解决问题能力	分析能力
